2019/04/01 23:11:18 nsqd v0.2.16
2019/04/02 05:33:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:33:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:33:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:33:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:34:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:34:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:34:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:34:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:35:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:35:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:35:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:35:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:36:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:36:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:36:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:36:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:37:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:37:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:37:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:37:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:38:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:38:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:38:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:38:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:39:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:39:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:39:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:39:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:40:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:40:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:40:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:40:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:41:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:41:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:41:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:41:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:42:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:42:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:42:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:42:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:43:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:43:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:43:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:43:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:44:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:44:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:44:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:44:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:45:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:45:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:45:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:45:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:46:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:46:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:46:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:46:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:47:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:47:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:47:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:47:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:48:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:48:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:48:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:53:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:54:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:54:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:54:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:54:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:55:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:55:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:55:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:55:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:56:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:56:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:56:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:56:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:57:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:57:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:57:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:57:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:58:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:58:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:58:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:58:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:59:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:59:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:59:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 05:59:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:00:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:00:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:00:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:00:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:01:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:01:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:01:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:01:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:02:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:02:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:02:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:02:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:03:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:03:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:03:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:03:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:04:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:04:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:04:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:04:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:05:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:05:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:05:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:05:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:06:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:06:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:06:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:06:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:07:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:07:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:07:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:07:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:08:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:08:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:08:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:08:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:09:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:09:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:09:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:09:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:10:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:10:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:10:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:10:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:11:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:11:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:11:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:11:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:12:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:12:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:12:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:12:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:13:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:13:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:13:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:13:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:14:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:14:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:14:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:14:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:15:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:15:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:15:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:15:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:16:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:16:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:16:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:16:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:17:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:17:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:17:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:17:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:18:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:18:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:18:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:18:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:19:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:19:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:19:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:19:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:20:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:20:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:20:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:20:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:21:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:21:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:21:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:21:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:22:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:22:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:22:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:22:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:23:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:23:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:23:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:23:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:24:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:24:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:24:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:24:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:25:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:25:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:25:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:25:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:26:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:26:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:26:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:26:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:27:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:27:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:27:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:27:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:28:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:28:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:28:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:28:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:29:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:29:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:29:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:29:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:30:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:30:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:30:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:30:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:31:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:31:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:31:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:31:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:32:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:32:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:32:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:32:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:33:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:33:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:33:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:33:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:34:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:34:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:34:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:34:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:35:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:35:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:35:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:35:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:36:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:36:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:36:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:36:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:37:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:37:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:37:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:37:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:38:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:38:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:38:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:38:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:39:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:39:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:39:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:39:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:40:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:40:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:40:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:40:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:41:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:41:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:41:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:41:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:42:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:42:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:42:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:42:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:43:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:43:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:43:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:43:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:44:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:44:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:44:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:44:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:45:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:45:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:45:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:45:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:46:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:46:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:46:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:46:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:47:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:47:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:47:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:47:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:48:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:48:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:48:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 06:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
